feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,shap_MedInc,shap_HouseAge,shap_AveRooms,shap_AveBedrms,shap_Population,shap_AveOccup,shap_Latitude,shap_Longitude,winter_MedInc,winter_HouseAge,winter_AveRooms,winter_AveBedrms,winter_Population,winter_AveOccup,winter_Latitude,winter_Longitude,umap_1,umap_2,cluster
3.4426,7.0,5.416393442622951,1.028415300546448,3006.0,3.2852459016393443,37.73,-121.16,1.39,37.73,-121.16,-0.19033454351828516,-0.0751794192574996,-0.06511851396134746,-0.01596414708452146,0.007361241130739413,-0.2281224126474096,-0.3348880340955546,0.09412769409319517,-3.927335820850744,-0.6643126131703799,-1.3644218691596077,-0.2662365710320221,0.14442870927472878,-4.202650454033229,-4.67044869558926,-1.2113853922531455,9.839359,1.9644707,6
1.5,5.0,3.620578778135048,1.0160771704180065,819.0,2.6334405144694535,34.13,-117.9,1.398,34.13,-117.9,-0.6366156789236256,-0.08748397913144418,0.023186708092638553,-0.02477185144793991,-0.002205889323666932,-0.01254857298540452,0.3587534780251227,-0.17789766460819234,-14.53353395022004,-1.0732368447898135,0.892947322665138,-0.5883495869682241,0.0010481356664809862,-0.22201372746088774,5.852200207317393,-1.5207305622602756,-2.7087429,-2.4751174,3
6.4441,26.0,6.017057569296376,1.0085287846481876,1258.0,2.6823027718550105,33.69,-117.93,2.61,33.69,-117.93,1.1153195686403927,-0.0011736960123307516,-0.03699286155417765,-0.03458018018523416,0.005891808633277451,-0.018677619544638042,0.31376126916297176,-0.20884027756951,22.462658644160285,-0.46874140768283856,-0.6734924293898915,-0.9252532045561673,-0.03220981339879645,1.1123053404430756,3.884787600117288,-2.665894498277873,2.037989,11.793896,5
1.7895,34.0,4.395904436860068,1.174061433447099,846.0,2.887372013651877,37.97,-121.25,0.631,37.97,-121.25,-0.7453385741524945,0.0062750713184966025,-0.06941857492486332,0.03026166983599671,0.0005490115418007749,-0.07256067030410975,-0.58557980687872,0.08702301178105051,-14.829030306520915,-0.41572059646562537,-1.6746236342695309,0.5009369512375,-0.0031077553866393944,-1.6825540009989992,-7.902097902075614,-0.9695799911769906,15.270349,-2.9125123,0
2.8418,26.0,3.5008,1.1152,2435.0,1.948,34.03,-118.41,3.273,34.03,-118.41,-0.39833390800215424,0.05660946217103257,0.03539716149214154,0.04108886611619255,0.0037382370252030876,0.5834847447274418,0.5012413159257814,0.22360597006666558,-9.940551011294069,1.9053830306062707,1.221515730871365,0.7166606241617862,-0.3110500981215722,11.840789017868767,6.851485487726621,8.652404208626942,-2.5256758,-0.68091536,3
1.4861,49.0,4.6022727272727275,1.0681818181818181,570.0,2.159090909090909,37.83,-122.27,0.972,37.83,-122.27,-0.9189373079591956,0.06800405720540621,-0.08201894857573616,0.007164747678727008,-0.016811841081687696,0.38805591859189353,-0.34496313810087553,0.3498732750360537,-15.529631581476849,0.15086782161385642,-2.007188025521133,0.32585203604024804,-0.536793498241901,6.091763015652792,-3.92486718423999,4.4373326720646595,11.472515,-0.63545513,7
5.6787,52.0,5.770516717325228,1.0151975683890577,1633.0,2.4817629179331306,37.74,-122.47,3.636,37.74,-122.47,0.8181242293347144,0.21635486578421492,-0.0329947377010669,-0.003349585410385574,0.02222577790873602,0.28656123743657436,-0.15743875829967524,0.7592856455775229,17.164187348854657,6.8567148005474445,-0.3240327726570767,-0.14922288002248835,0.7041283882818814,6.11740214856106,-1.9117398476660659,9.717936306713256,11.698606,6.960003,2
3.4833,15.0,5.746153846153846,0.9769230769230769,997.0,2.556410256410256,33.15,-117.13,1.932,33.15,-117.13,-0.21381009425985584,-0.06721704671210672,-0.058119557404186034,-0.013339317965757517,0.0023783413028777116,0.022160673732010302,0.4845421550461593,-0.7165921777144707,-4.311994980710872,-0.10639267734971435,-1.2065408039765166,-0.33582711586627967,0.09324492522053612,-0.9418709146376704,5.76799409136955,-10.158553003555614,-2.1847277,8.271946,4
2.2024,5.0,4.098984771573604,0.9822335025380711,1094.0,2.7766497461928936,32.72,-117.1,1.372,32.72,-117.1,-0.5074990009347572,-0.08234577207005557,-0.03943126162895308,-0.015436969279585133,-0.002390927152578925,-0.036664559816688765,0.4981586328345204,-0.716890591849513,-12.198764534356933,-0.8705346112857664,-0.5075884223439113,-0.3358106703777633,0.01712799740375541,-0.7808038201104317,6.255858976474324,-9.62949391335546,-3.059549,8.590474,4
3.7477,8.0,5.227138643067847,1.019174041297935,2118.0,3.1238938053097347,38.69,-121.8,1.222,38.69,-121.8,-0.11210384018484663,-0.09344279744897611,-0.05556355569906788,-0.016761198232148417,0.008967890668748677,-0.10838103488198357,-0.5515727685320513,0.2170217352983876,-1.7319930697296273,-0.966548838366363,-1.0136097807739215,-0.2662365710320221,0.15679723452089342,-3.668839972729956,-8.790962788536545,2.044682406408802,17.647675,1.089602,0
4.2679,26.0,5.627565982404692,1.0117302052785924,1326.0,3.8885630498533725,32.59,-117.05,1.319,32.59,-117.05,0.17164425142908907,0.013132527463042424,-0.04424842874164566,-0.019883075276873798,-0.0034797646808220456,-0.34887108359015256,0.4632015319229769,-0.6433717420060373,3.408406781036976,-0.07249316738727138,-0.7954964385595922,-0.5697053919210818,-0.17152414083816628,-6.680019382625663,3.6603124811171255,-7.0169964104307745,-0.6899576,8.704163,4
2.0817,43.0,3.3198924731182795,1.0349462365591398,1745.0,4.690860215053763,34.01,-118.27,1.133,34.01,-118.27,-0.6307283110013834,0.03173629831997305,0.00031947188649242866,0.0014685686198720226,0.003623760103820999,-0.323619759230837,0.3109878606167606,-0.15814019633305934,-13.665096848945659,-0.35711986021855247,1.0255687106212499,0.09709583855524874,-0.015041055036054123,-6.31287274780465,4.989039798524932,-1.0486199760637323,-2.0964422,-4.328929,3
2.3,16.0,4.498084291187739,0.9272030651340997,464.0,1.7777777777777777,38.14,-121.25,1.333,38.14,-121.25,-0.505145052347427,-0.07200037997013357,-0.055359109374281096,-0.11456871509835681,-2.8844007755185146e-05,0.4191272895296814,-0.6484186132192806,0.11004192378267662,-11.031768212768812,-0.2467343362925229,-1.4040430255054008,-1.5076511766655154,0.1650094113736184,8.024493891973513,-10.543392845381216,-0.7829437208311608,16.6078,-2.837811,0
4.4107,22.0,5.350828729281768,1.0359116022099448,3215.0,2.960405156537753,37.51,-121.96,2.235,37.51,-121.96,0.16980727347376595,-0.025439801398542974,-0.05033813944855204,-0.004155448708741806,0.012634050834374628,-0.15174528548742627,-0.08050848290644491,0.2577173910248423,3.7338168620050878,-0.31330185833310037,-0.5317108111467798,-0.023834284069262777,0.33486205170442435,-3.448095911699259,0.43639223142311895,2.371302867781265,11.180754,3.87,6
3.5078,15.0,6.254587155963303,1.146788990825688,1228.0,2.81651376146789,36.83,-119.71,1.09,36.83,-119.71,-0.2444883800798434,-0.06434325753952634,-0.03504033576546331,0.04435094920309231,0.005595360977367314,-0.11047760448626183,-0.3278922596693163,-0.21752995588901147,-4.861583693223591,-0.1464557618844118,-0.5398434220676737,0.9680324369354241,0.0661181542874349,-3.0421599329754856,-3.5014995291240902,-7.939117916926878,8.963285,2.4580164,6
1.9821,23.0,4.805763073639274,1.2337246531483457,3264.0,3.4834578441835644,34.06,-117.25,0.93,34.06,-117.25,-0.6779556746049673,-0.0009026868016268323,-0.07317285652088434,0.029238268510488313,0.018882818895020182,-0.18110651093647215,0.14025059229376977,-0.45097359826204103,-14.183631614282865,0.1149196964228321,-1.7252507168739404,0.5387322663513062,0.5792862374023943,-3.1891985371175893,1.0850004019313013,-7.134650682367701,2.0737023,4.11926,1
6.4865,35.0,6.842105263157895,1.0921052631578947,185.0,2.4342105263157894,37.57,-122.39,4.5,37.57,-122.39,1.146022677890236,0.16235648040359782,0.1199252189256046,-0.0018677101288489123,-0.10402469906068298,0.23377302536211675,0.07429325840567769,0.7679502669108363,22.80803961701497,6.461331012032332,2.3149607462581887,0.6110147017313533,-3.0876241977726115,6.481764443334441,4.021854527258642,8.357229524313416,11.841353,7.2485113,2
2.1287,17.0,4.0633608815427,1.1101928374655647,943.0,2.597796143250689,38.95,-121.1,0.553,38.95,-121.1,-0.4993189443605421,-0.03453359972918169,-0.11065907112965347,0.02218221762076941,0.002993535892906927,0.004703047930377953,-0.594746822807247,0.12511555214549389,-12.995809814519369,0.4673536132573117,-0.3163818215246079,0.39882839741042103,0.10576582623481798,-1.0465774436423183,-7.967426167159665,-0.3310342787980868,15.528886,-2.3912609,0
3.256,18.0,4.321782178217822,1.0816831683168318,1268.0,3.1386138613861387,37.53,-122.03,1.833,37.53,-122.03,-0.18801267432617005,-0.023831542428472102,-0.031246376531098474,0.02261488148311718,0.007085288815078714,-0.17244664373554944,-0.10484722496500472,0.2976407359397387,-4.388510779296102,-0.22636192401160865,0.008569622866743483,0.4490818094740909,0.14706874354097305,-3.4270332631590326,-0.9925087034282163,4.5688233790459405,10.869976,2.0190723,6
2.5955,35.0,4.150442477876106,1.0743362831858407,2042.0,3.6141592920353984,34.04,-118.34,1.397,34.04,-118.34,-0.43685945964023004,0.012456425087512744,-0.034255537662168815,0.004073737541513863,0.011692272067616033,-0.31688224730402614,0.33742224900489254,-0.038975321828450475,-10.343132528922908,-0.4188197377073305,-0.418172082094066,0.05342527834094796,0.2801827155211731,-5.384540474165213,5.061965622810929,1.9425335515496627,-4.494446,-2.1642275,3
2.9708,27.0,5.494577006507592,1.123644251626898,1371.0,2.9739696312364425,36.04,-120.14,0.609,36.04,-120.14,-0.4702546979372872,0.010925971169178452,-0.053790728731325975,0.026103398910641777,0.008317298596276087,-0.16537568951287343,-0.23080496709649934,-0.09592934041173362,-8.099064209662783,-0.01558851266290338,-0.9592369768732851,0.27164271192156025,0.11116664135564314,-2.578507499485195,-2.9853963166768644,-5.161190938188643,9.625212,-0.8989138,7
2.3438,36.0,5.023952095808383,0.9461077844311377,446.0,2.6706586826347305,38.45,-121.83,1.227,38.45,-121.83,-0.5358808965105898,0.00836083256615875,-0.07580409213500207,-0.021151472544655645,-0.007977348212842175,-0.02965746103205658,-0.5728949718502622,0.26800001634925685,-10.622346362711223,-0.5436801489130646,-2.0055988835941565,-0.34945787266595957,-0.3854628646576996,-1.1743968584141937,-8.38802622010817,4.128861343664638,15.933936,-1.7222403,0
1.3904,30.0,3.919753086419753,1.126543209876543,840.0,2.5925925925925926,40.44,-122.29,0.481,40.44,-122.29,-0.8095274143504071,0.00030329028660512495,-0.08441958990086432,0.012534982163973911,-0.001086036084356829,-0.011508458552139016,-0.785949445929697,0.34148493939960967,-16.072139901004082,-0.8722014083953606,-1.4940047472466769,0.2052679145582927,-0.03610669650947041,-1.307392101613934,-11.570108255951586,4.383330536817317,17.007698,-1.6131115,0
3.5744,20.0,5.07037643207856,0.9345335515548282,1449.0,2.3715220949263505,35.11,-120.59,1.978,35.11,-120.59,-0.16556970233008986,-0.058567245969991216,-0.04983324257570872,-0.09450351433179624,0.012859158848122134,0.24141013959508412,-0.07679226774663181,0.00216313292366358,-3.470087434250751,-2.030853765228714,-0.6513310813880024,-1.5508863704515112,0.35216474014122184,4.61967475082561,0.6298627092546514,-1.6752143806494753,9.588084,3.7092574,6
8.4389,25.0,7.718446601941747,1.058252427184466,568.0,2.7572815533980584,34.11,-118.3,5.00001,34.11,-118.3,2.03445776646391,-0.017173834050154293,0.1488697727144103,0.026041078711739885,0.01673783431561381,-0.014862077934579773,0.2919868238734927,-0.06624415572402424,39.421747320111976,-0.7560049254588321,2.4960226607179536,0.8820929374345231,0.928139914633308,0.9469821091103265,3.691959686748505,0.7853244641104455,3.8399365,13.203581,5
1.7062,28.0,4.370967741935484,0.9838709677419355,246.0,3.967741935483871,34.3,-118.43,1.646,34.3,-118.43,-0.6437887117423838,0.020190232685812454,-0.07618371150296095,-0.02661627184533143,-0.02894026245981174,-0.30250516832133667,0.29254219801435644,-0.014395807911545655,-14.441054237803892,0.5300020607386907,-1.7230524519332866,-0.653536645051722,-0.736947698995431,-4.756515861884375,4.160213098685708,2.026941674580272,-1.8729236,-3.7324011,3
2.1903,52.0,4.27683615819209,0.9830508474576272,767.0,2.1666666666666665,38.62,-122.87,1.6,38.62,-122.87,-0.6570406510760665,0.09347384453871115,-0.04482841568581602,-0.007150205197698397,-0.0016126784863707366,0.26269505012595906,-0.7029741655755463,0.6314197048162492,-12.643114386441784,1.3277739039624976,-0.6211222247769991,0.033904088783351785,-0.0589181376260163,5.945786029846901,-11.187160375733665,8.682500771174123,16.765015,-1.1924905,0
7.916,23.0,8.572538860103627,1.038860103626943,1116.0,2.8911917098445596,32.8,-117.05,3.306,32.8,-117.05,1.8502657087656271,-0.045957163326104285,0.1337320371571852,-0.026896115487487635,0.01595610492953786,-0.06683325390147313,0.37079269071400295,-0.5518796342520415,36.193733878436426,-1.4286049267347578,4.137742752836175,-0.6580398371551637,0.702280006406919,-0.14923158792142083,3.705854400095745,-8.920127193978956,3.6811628,13.34232,5
4.6875,26.0,6.359073359073359,1.0077220077220077,694.0,2.6795366795366795,32.85,-117.22,2.744,32.85,-117.22,0.25167656761703155,0.03350677664991267,0.010307133172647462,-0.019228850414892616,0.010122865786231687,-0.05235424487341564,0.5106982256443555,-0.48030597417802473,4.894286643317162,0.8253265630904391,0.5880832180926254,-0.5981024864716843,0.5437815552643336,-1.0595883596432005,4.951357862556065,-4.8566950081288285,-0.6988183,8.475624,4
3.6378,17.0,5.432075471698113,1.0226415094339623,1802.0,3.4,37.81,-121.22,1.261,37.81,-121.22,-0.1900514180696395,-0.04260500559515993,-0.058783172068032456,-0.013084704132045906,0.010590619876231985,-0.2657011554420355,-0.3255412712015364,0.08870197598227407,-3.9644142098226283,0.0623760710474768,-1.22907448650128,-0.18207213614784204,0.10690874207570644,-4.804220527976268,-4.601642858338745,-1.3173432073352709,9.859348,2.0043514,6
3.1563,29.0,3.416141235813367,1.0075662042875158,1238.0,1.5611601513240858,34.02,-118.49,3.3,34.02,-118.49,-0.14964556875273516,0.09251884162920043,-0.02670020440978306,-0.05794871868396386,0.010144632897266847,0.8163812171942036,0.5138590580508043,0.2508308928072873,-5.6215856792942915,3.4710549426074495,0.1796558559635865,-0.6436582566997168,0.18444774691246626,15.65607264294218,7.278076958576996,8.484738803636894,-2.2524474,3.7257078,3
4.7,37.0,6.118032786885246,0.9836065573770492,822.0,2.6950819672131145,37.61,-122.42,3.413,37.61,-122.42,0.26609199814250434,0.0448205417585222,-0.019350919434766658,-0.012520143182470687,0.0009287069726033041,-0.06390461911835775,-0.11024850537607592,0.8767122890739013,4.826970285682943,0.6180056216765224,0.12364718202659977,-0.20746478836205565,0.03076149621984688,-1.2594922550539729,0.18257869305464686,15.335580741472649,9.883592,7.131426,6
3.725,34.0,5.492990654205608,1.02803738317757,1063.0,2.4836448598130842,36.62,-121.93,2.78,36.62,-121.93,-0.0792366779198413,0.03274449626522004,-0.028151357824673793,-0.03663968108973998,0.009033583808053934,0.15541374580304423,0.0025486262503806425,0.2696499470669315,-1.7520186221577576,0.042864231220308295,0.5908132351362293,-0.8514924794367537,0.23117580046980377,2.5301125087162557,2.530332046153591,3.1854669270858227,9.852496,3.9813726,6
6.5881,34.0,6.173469387755102,0.9974489795918368,917.0,2.3392857142857144,32.81,-117.24,3.944,32.81,-117.24,1.344197912924291,0.15612978531244456,-0.036471341972574685,-0.03382210366095487,0.01716685737323027,0.2818598318929257,0.4679008422245138,-0.41878815198257985,23.72879634868846,5.643489716025057,-0.3446236081799044,-0.839407675754113,0.7304756979212262,6.62316454922622,4.207741950140576,-4.186164335841643,2.7807333,12.193564,5
4.1163,5.0,5.96985446985447,1.1164241164241164,2651.0,2.7557172557172556,38.69,-120.99,1.725,38.69,-120.99,-0.04621310015465223,-0.11795466777477265,-0.0360973429922985,0.031052266357917926,0.007591900605883837,-0.05116488913012979,-0.5972788778391501,0.09781377712306552,0.20118778920354208,-1.6506429014105752,-0.6649526246796502,0.5490013717384634,0.14385033429633837,-2.951962747258372,-9.16089705214079,-0.710602845831653,17.758608,1.477022,0
3.5812,12.0,4.4271457085828345,1.1307385229540918,2176.0,2.1716566866267466,33.78,-118.15,1.986,33.78,-118.15,-0.10474956962410907,-0.15857073311180636,-0.03845798181972837,0.03917117625488017,0.01107045011260003,0.36393518329011904,0.3526286624459934,-0.19208164622579116,-3.080124376952229,-4.455161884377368,-0.5264337486921806,0.811864305514896,0.10777432590446817,10.130759710347185,5.754931115845044,-3.284698621146652,-2.9371655,2.8221424,3
4.1212,52.0,5.520161290322581,1.0040322580645162,490.0,1.9758064516129032,37.9,-122.28,2.875,37.9,-122.28,0.22229629662777542,0.23932789713811276,-0.03614508176783175,-0.018242918474681513,-0.007247345155376136,0.6973509256001577,-0.30506760201086,0.31842844453882685,1.5103412634917648,7.081719263326309,-0.29890578717180954,-0.35716576178700804,-0.13675227131467596,13.964153226276112,-2.479306156361687,2.9299285534634465,9.769532,4.8992476,6
2.065,19.0,4.3273415326395455,1.0898770104068118,3045.0,2.880794701986755,32.8,-116.96,1.241,32.8,-116.96,-0.6621062354606113,-0.006119498369885189,-0.06561447308264258,0.016636359901209624,0.010542912422025126,-0.06863726679704726,0.49584782536276556,-0.6988307444788963,-14.206736829342663,0.19170216980732513,-1.8463320741596758,0.44217693700012145,0.16498203882135784,-1.4731769831014345,5.963785742179648,-8.802023411266298,-3.4927058,8.77256,4
5.8718,6.0,6.505962521294719,0.9369676320272572,1738.0,2.9608177172061327,38.77,-121.28,2.014,38.77,-121.28,0.8486417271582608,-0.15991915891590164,-0.0026858956184658746,-0.10957959598356853,0.012712658062068703,-0.07728454507067753,-0.5270571064304193,0.1322982049912049,17.501313343928903,-2.730066100175574,-0.0700725688493788,-1.956486621189145,0.2602044921230081,-3.098668267394344,-7.0942837126926355,-0.46941480190078955,12.752307,6.386983,2
4.7679,36.0,5.092682926829268,0.975609756097561,982.0,4.790243902439024,34.04,-117.95,1.539,34.04,-117.95,0.14212728549305906,0.026754775856515336,-0.05977174259215023,-0.027864579111699463,-0.0040527944837798185,-0.39689248509949726,0.25830043907651296,-0.2250386234091872,4.251792132512417,-0.23683624207377907,-0.9324010419708897,-0.5659238214686785,-0.13374819636292753,-7.923379059856296,2.923970904474521,-3.112229160658898,-6.4665422,2.207902,3
3.7202,30.0,4.802536231884058,1.036231884057971,3249.0,5.885869565217392,33.73,-117.86,1.821,33.73,-117.86,-0.10956476309411942,0.0036208360441073208,-0.030739354898503986,-0.004872076558653942,0.026044955012857737,-0.3394915314948827,0.23778991903626961,-0.17245094972947475,-2.0765135684664764,-0.3877555657163131,-0.4452711689868108,-0.03073915654323211,0.6667459166868446,-7.016867900349807,3.729079932391689,-2.2319378026638845,-6.556825,1.1122133,3
3.5189,17.0,5.498201438848921,1.0377697841726619,1497.0,2.6924460431654675,40.55,-122.06,1.01,40.55,-122.06,-0.21332280258071687,-0.044955309804393245,-0.05808788721346463,0.0024926407707405638,0.006667664645720903,-0.062485976780248205,-0.7660040350124729,0.29481523990522585,-4.399193045486855,0.7377400646526641,-1.2041374509329386,0.11702234802630347,0.11981130420822139,-3.1414414883736614,-13.018975888170793,3.9715648346848766,17.2513,0.9475401,0
2.5947,23.0,3.4986876640419946,1.031496062992126,1369.0,3.593175853018373,34.42,-119.67,2.326,34.42,-119.67,-0.37696887379101274,0.005170986265049501,0.019301198627160218,0.0022007102706420745,0.005297985378258149,-0.29821105374578716,0.3438971201876838,0.12174056108142645,-10.990501474479887,0.7439358254810193,2.0590515223136387,0.01324813993609204,-0.015041055036054123,-5.72317465130025,5.700216445472151,4.660837933081704,-4.496923,-2.0688055,3
3.3177,46.0,4.45982905982906,1.0136752136752136,1055.0,1.8034188034188035,34.16,-118.38,3.094,34.16,-118.38,-0.15821211298115634,0.14253160746634683,-0.0261484021427494,-0.06243251312508017,0.006130348804180153,0.7762260257129238,0.4492584192827504,0.1288478387870423,-4.354801667038719,3.6606999452901827,-0.5340433998891245,-0.6436582566997168,0.08563084936329554,14.309100947793567,4.919875130894001,7.68122068637164,-2.2862854,3.7229898,3
5.316,33.0,5.210862619808307,1.0670926517571886,1411.0,2.253993610223642,37.43,-122.12,3.981,37.43,-122.12,0.7164636166400339,0.11798058526083474,-0.051375482712188135,-0.027979913103697022,0.014562683496297206,0.3360096524111,-0.01590038416762205,0.43741338380599903,12.827038128606853,3.370578998362242,-0.4992825090211168,0.23428833302389956,0.39583857924344595,6.859910267418292,1.3145516640483443,6.040559370933155,11.67859,6.706932,2
2.4583,35.0,4.04,0.96,261.0,2.61,37.77,-120.85,0.75,37.77,-120.85,-0.578638947512434,0.016234616067065947,-0.014752719082391782,-0.020528189263759735,-0.048861802152108,-0.028518385016639176,-0.3772828241827576,0.08871002265412915,-10.21737370284307,-0.2840968221518423,-0.13598031940094552,-0.39011944965887474,-0.7990972641929974,-1.2119060474619048,-5.091558590572547,-1.14263237349571,10.425146,-0.59931034,7
3.1912,33.0,5.288753799392097,1.0395136778115501,638.0,1.939209726443769,36.63,-121.93,3.198,36.63,-121.93,-0.17560475590479357,0.11075004530179682,-0.0778799091013082,-0.00040690437802693146,0.0036572527639347685,0.7119027896493431,0.02219937325482483,0.3239812967886499,-4.991794469818214,3.6682411579422847,-1.1518554905149783,-0.023834284069262777,0.05057440137000616,12.608792076908767,2.9203330386833213,5.291527336986476,9.533815,4.8761473,6
5.3321,7.0,7.830524344569288,1.2303370786516854,3907.0,3.6582397003745317,37.73,-121.44,2.081,37.73,-121.44,0.5051525873301173,-0.14858769213717649,0.12728346606085617,0.021604870290807467,0.014814495776106721,-0.2975871310625864,-0.2919440928228197,0.09952670269302433,10.528773448851927,-3.025103629344713,3.6748197066796275,0.47049183347975965,0.8760347008746346,-7.619202734734359,-4.884915666148748,0.5843664629084399,12.682344,5.888826,2
2.1719,42.0,3.8233082706766917,0.9511278195488722,798.0,3.0,38.01,-121.82,0.991,38.01,-121.82,-0.5336525144744075,0.018664062385740896,0.02397357004443916,-0.02361445592683561,-0.0016004020164236531,-0.0867881331116425,-0.5270729643669368,0.25991441981777713,-12.400826008027481,-0.6195392597577889,1.2636874962789724,-0.34945787266595957,0.010572916268772572,-1.680621577346158,-7.913858983643,4.286514935926883,15.928806,-1.6571974,0
2.6214,7.0,5.4910891089108915,1.0495049504950495,1374.0,2.720792079207921,37.4,-120.84,1.038,37.4,-120.84,-0.5141432678274958,-0.09321473333259528,-0.09244183544499825,0.0035645014885095803,0.0034790895542513006,-0.06111038304665047,-0.2310629385949929,0.0659577782515359,-9.874528603598517,-1.1860422120309657,-2.2804618186128227,-0.06449586106217804,0.044040663677876526,-1.2322248671635598,-2.8146332662264455,-0.9710898140321054,10.170559,-0.55363417,7
2.4861,36.0,4.655555555555556,1.1666666666666667,722.0,4.011111111111111,33.88,-117.56,0.962,33.88,-117.56,-0.4908329265437728,0.0185896646228482,-0.044058212334913076,0.04104315244627968,-0.007112863320243766,-0.24661173147066662,0.13937205149460408,-0.3777198833175561,-10.287277058481207,-0.21908717673475056,-0.8981643802320228,0.7775560169640803,-0.44197224713633837,-3.6190783147214622,1.7673482177884818,-6.425940025915179,2.3495216,4.643349,1
11.1978,32.0,7.270343580470163,1.0316455696202531,2768.0,2.5027124773960217,34.1,-118.47,5.00001,34.1,-118.47,2.230365162126731,0.014712696276662354,0.06574696001616294,-0.00799008612760622,0.02886757099175868,0.13861163400261656,0.3352729114120766,0.08986918541205675,44.129932422442586,1.791159044988947,2.4648799170294904,-0.33799724158049993,0.7961915443555825,1.9880333772827032,2.7180442865442913,4.35887733114608,4.3328943,13.044054,5
5.6975,48.0,5.861878453038674,1.0635359116022098,926.0,2.5580110497237567,34.18,-118.33,2.314,34.18,-118.33,1.0151484487141,0.1929362802763846,-0.0511421661167504,0.00853966508033033,0.015132677876247383,0.2535380167888536,0.30314615570355397,-0.0720859292009328,17.181687267773437,6.421681718012665,-0.5758557094016319,0.25360544446988065,0.6017328378265477,6.7125130003621045,2.935935442763716,-0.2270370193709744,2.6068878,10.9876375,5
2.0246,16.0,5.302631578947368,1.199013157894737,1036.0,1.7039473684210527,33.22,-117.23,1.488,33.22,-117.23,-0.7013346590996407,-0.1264693311603992,-0.1007791866740599,0.04303504795530795,0.001711965341371966,0.4381206105527192,0.514107057837191,-0.6446557929529195,-14.79453844936638,-1.082710396216049,-2.266069193631242,0.359052161609254,0.10582555484497061,9.39743578360489,5.736119437531408,-8.980400662385371,-3.4493668,7.544716,4
3.8819,39.0,5.5559701492537314,1.1343283582089552,700.0,2.611940298507463,34.44,-119.72,2.899,34.44,-119.72,-0.08498363492782353,0.07477192138606582,-0.037279701110331194,0.0502783549613302,0.004595633529872687,-0.033416899928687537,0.3657811065906938,0.12338392161918911,-0.7916360252819017,1.4950355738989325,-0.2159021125180691,1.1096622620752594,0.13003118972271324,-1.3287382425955128,5.010043431770799,3.8541179653339763,-4.53096,-0.51509887,3
3.1497,26.0,4.404384896467723,1.0864799025578562,2257.0,2.749086479902558,33.83,-118.02,2.176,33.83,-118.02,-0.25448762825666515,0.011071097866638829,-0.016533924471996145,0.025252552630670593,0.01055023528684238,-0.08122157363744362,0.3546784318911095,-0.1659131167895072,-5.030838363936344,0.0034351950235377814,0.18783356389938194,0.6043202206494179,0.1338265333439137,-1.5092852903843794,4.646196029262033,-1.3675663974645682,-5.3116674,-1.0060987,3
15.0001,40.0,8.584541062801932,1.0,577.0,2.78743961352657,37.46,-122.21,5.00001,37.46,-122.21,2.4055700147540042,0.06331020636666204,0.15110315352104248,0.011049786251024743,0.030367090685246328,-0.03750511276032449,-0.003318929357699839,0.46407650959803576,44.80100674399494,2.4821692201732035,2.5233875862368627,-0.20587938266662764,1.3358287746032134,0.6301018634691495,3.019437663024458,7.10700191232471,12.306647,9.073483,2
4.0473,5.0,4.851305334846765,1.3087400681044268,1503.0,1.706015891032917,37.93,-122.05,2.665,37.93,-122.05,0.09071750871013214,-0.30147093558059257,-0.024096048954320656,0.08670250165022302,0.0020101464671924783,0.63150047642628,-0.3827216073008548,0.2570493607466533,0.6124531392768698,-9.068747695563891,-0.5429306931420408,1.9255648539297634,-0.14348511574090864,16.230383154191397,-5.994740626582276,4.175331026925329,9.645359,4.3852534,6
3.8319,28.0,5.4032697547683926,1.021798365122616,1407.0,3.8337874659400546,34.0,-117.97,1.79,34.0,-117.97,-0.0838597370473369,0.02407447154453287,-0.05400630853795242,-0.018246099840591383,0.004577176798143843,-0.3725018856638449,0.27876237089748246,-0.18460853486614123,-1.601913280984135,0.4565509239377502,-0.8653675539239747,-0.2079756752792825,-0.0045546842205773375,-7.514343683992541,3.2367450370596433,-1.615312016911032,-6.592367,1.2016566,3
3.7655,26.0,4.3524945770065075,1.0683297180043383,2442.0,2.648590021691974,33.82,-117.97,1.977,33.82,-117.97,-0.08150137839293592,0.014525065055124168,-0.03531881207811313,0.0031412535674643803,0.009929745856422523,-0.06425299702280113,0.32397933570612875,-0.15830097056765755,-1.4541074327575265,0.039750604610300534,-0.18110319603127945,0.13140412710606428,0.1338265333439137,-0.9906492034885037,4.0063996781091005,-1.4414962684194175,-5.247377,-0.13156363,3
1.1667,40.0,4.004524886877828,1.411764705882353,799.0,3.6153846153846154,34.01,-118.29,1.438,34.01,-118.29,-0.7578041581943471,0.034590130052906724,-0.07350702699577892,0.0764058693249451,-0.005625319838477519,-0.30230812451442185,0.29724547754752406,-0.1541265601310169,-16.219857630147022,-0.3373857367144479,-1.5341301961430127,1.7308059364263868,-0.2313828621064251,-4.852276186078893,4.969644913192238,-1.228012493402135,-1.748769,-3.292226,3
