feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,shap_MedInc,shap_HouseAge,shap_AveRooms,shap_AveBedrms,shap_Population,shap_AveOccup,shap_Latitude,shap_Longitude,umap_1,umap_2,cluster
4.8906,16.0,6.404210526315789,1.1031578947368421,1516.0,3.191578947368421,34.02,-117.67,1.785,34.02,-117.67,0.14596346655936937,-0.1513885477824504,0.005282830686155975,0.024341714451839,0.008395686991354854,-0.21429583385280312,0.06679042280587882,-0.26064805976460403,8.876491,3.2211413,1
3.3534,41.0,4.318367346938776,0.9306122448979591,778.0,3.1755102040816325,34.21,-118.61,1.805,34.21,-118.61,-0.17932791655794686,0.13889597454462926,0.03695326226854728,-0.0802233061656894,-0.03037830332423995,-0.31977841279936287,0.19743569294118032,-0.05890163964777736,12.691115,7.750361,1
1.8269,32.0,4.445544554455446,1.4653465346534653,825.0,2.722772277227723,39.24,-120.02,2.25,39.24,-120.02,-0.5669811302324063,0.023690322088107264,0.06946109009276424,0.21200348722633477,-0.013582771891329112,0.057963103957168305,-0.19441684454074334,0.11111749182103814,7.4237666,10.0164,0
2.2482,19.0,4.524978089395267,1.077125328659071,2680.0,2.3488168273444345,34.14,-117.25,1.145,34.14,-117.25,-0.7644043204465931,-0.01867693973952108,-0.043719783783161256,0.050397272585546674,0.02006452593711829,0.10498287580100746,0.07479407918816798,-0.4034168700293227,11.147885,10.149238,1
2.1836,24.0,3.1074380165289255,1.0611570247933884,2646.0,4.373553719008265,33.98,-118.18,1.62,33.98,-118.18,-0.6157151336650754,-0.016139141878975805,0.1921779448740248,0.02518383130076644,0.05835485687479811,-0.35672895071348243,0.27259413783690506,-0.11026620347250354,13.834884,9.002673,1
4.4122,40.0,5.605113636363637,1.0852272727272727,774.0,2.1988636363636362,34.16,-118.37,2.823,34.16,-118.37,0.12856127378527873,0.1582184479154951,-0.051264666237683436,0.04200560566660992,-0.030784308682520627,0.34352631769755,0.3214984923015968,-0.015242585768688933,10.28324,4.832182,1
3.6429,42.0,5.246628131021194,1.115606936416185,1419.0,2.7341040462427744,37.78,-122.49,3.284,37.78,-122.49,-0.05740749266640171,0.18162243753314447,-0.03016413359877004,0.03506928252981572,0.02142581177284642,-0.017046718927833576,0.055953967815411336,0.7542627779669777,7.466445,6.194956,2
4.8594,38.0,6.363636363636363,1.0714285714285714,874.0,2.8376623376623376,34.1,-118.06,2.659,34.1,-118.06,0.1941119471096612,0.14908852778265028,0.008073506179351743,0.0194235055882742,-0.027801580482332666,-0.1342662642643294,0.26399384608196075,-0.036588247727568565,9.471508,4.1454263,1
1.9643,41.0,4.6066666666666665,1.065,2122.0,3.5366666666666666,37.63,-121.01,0.749,37.63,-121.01,-0.8249006249938241,0.040459229456695486,-0.029215052850504547,0.013022506662115593,0.016229577891234276,-0.2857419570479762,-0.20992643831949961,-0.05799232805330539,8.50795,10.649661,0
3.1795,32.0,4.889830508474576,1.0084745762711864,1509.0,2.557627118644068,33.93,-117.42,1.256,33.93,-117.42,-0.5401167499790738,-0.027564242767964656,-0.0653048919004616,0.0029754906672005733,0.012110910632095498,0.09448805753887501,0.07836690844999938,-0.4366191522821443,11.037206,9.95547,1
2.7601,25.0,4.553738317757009,1.0724299065420562,602.0,1.4065420560747663,33.6,-117.71,0.725,33.6,-117.71,-0.7033868621993592,-0.04212542429482035,-0.12287051410762946,0.018545375270466635,0.006113408466700321,0.42667632798633826,0.11723756616466424,-0.7774551107860165,11.469245,10.249045,1
2.8472,27.0,12.32,2.993333333333333,396.0,2.64,40.16,-123.22,0.413,40.16,-123.22,-0.4961401132955068,-0.044972075219665494,-0.07545138674780501,0.027841968249733662,-0.0806504910352629,-0.05960948120298787,-0.8833957812746364,0.14079184986689708,5.745001,9.706856,0
2.734,26.0,4.2207920792079205,1.0267326732673268,2199.0,2.1772277227722774,32.77,-117.04,1.489,32.77,-117.04,-0.7049794489526894,-0.01495467425300446,-0.027346150366711557,0.009999587060590294,0.025775191320310437,0.16748429017866626,0.32961460132583686,-0.5658465913832167,11.458312,10.129315,1
3.3643,52.0,4.161592505854801,1.1381733021077283,932.0,2.1826697892271665,37.8,-122.42,4.2,37.8,-122.42,0.08546886143304222,0.5977591956356975,-0.013481164155817344,0.11336860513716931,0.0035002687422638684,0.33530852306985987,0.12604604825719629,0.6220516679337051,7.638115,5.8179774,2
8.5403,23.0,7.851528384279476,0.9847161572052402,1292.0,2.8209606986899565,33.77,-117.79,4.513,33.77,-117.79,1.9845463996881363,-0.09867040548300465,0.06178709389585161,-0.003939243795459717,-0.0021678044491824752,-0.036122759054934866,0.15832740708779303,-0.06655399612964522,-3.15164,7.1348352,-1
6.0666,30.0,6.446064139941691,1.0087463556851313,844.0,2.4606413994169096,37.84,-122.2,3.115,37.84,-122.2,1.0343966407534075,0.07704917973655939,0.01776134247281845,-0.01303782145313713,-0.05789620545024314,0.196040010137949,-0.3099136616595699,0.15799562846346313,5.162494,4.077057,2
4.3229,7.0,5.6235697940503435,1.0125858123569793,2833.0,3.2414187643020593,34.7,-118.12,1.3,34.7,-118.12,0.05600122866394696,-0.284733566476996,-0.06799383987683498,0.027737369058389066,0.009029890857130468,-0.2876243783133097,0.11553900005165775,-0.15044485872405453,9.094165,3.4048154,1
5.8362,32.0,6.511029411764706,1.088235294117647,995.0,3.6580882352941178,33.77,-118.01,2.175,33.77,-118.01,0.8318820809191078,0.046312863221678026,-0.001370285677073634,0.038248425137399955,-0.0478103343351096,-0.4322492520942923,0.18187075165088598,-0.09682162408319285,5.285935,3.11846,2
2.95,35.0,4.370535714285714,1.0803571428571428,1146.0,2.5580357142857144,37.68,-122.12,1.489,37.68,-122.12,-0.4533074815777615,-0.024841070264675618,0.02120291942048728,0.042119344240951546,0.012737285325971672,0.06359866983973435,-0.22347168821326227,0.23365545031985438,7.1655626,9.751803,0
5.5925,13.0,5.757981462409886,1.043254376930999,3188.0,3.283213182286303,34.3,-118.9,2.086,34.3,-118.9,0.4433724073158839,-0.27597696232322233,-0.06300499693002522,-0.00813447090112078,0.051119172516723904,-0.2778596888962346,0.14709928999777414,-0.06902849598362938,7.675605,3.066471,-1
6.5783,15.0,5.9335443037974684,1.0,890.0,2.8164556962025316,33.69,-117.79,2.448,33.69,-117.79,1.0158968319035542,-0.24828129771365728,-0.10636801575156586,-0.1038948308272175,-0.0607723154011566,0.00535370597172316,0.2166173722522479,-0.10421132042366504,5.1068664,2.548658,2
1.9224,36.0,3.902542372881356,0.847457627118644,585.0,2.4788135593220337,37.92,-122.35,0.94,37.92,-122.35,-0.7588536275140911,0.005670236072709364,0.010858013394502364,-0.13105120786967514,-0.019874226901948393,0.07184453045562081,-0.27443445157446267,0.158844546232742,7.223685,10.359035,0
3.9808,35.0,5.3099630996309966,0.9630996309963099,804.0,2.9667896678966788,34.07,-117.89,1.886,34.07,-117.89,-0.20314974307797823,-0.025402290188167993,-0.041564285412822644,-0.0676232215748531,-0.0381254002824559,-0.0986840733112126,0.243300091421763,-0.056704937678401686,12.396557,7.1960316,1
4.6019,8.0,5.05175983436853,1.0393374741200827,1113.0,2.3043478260869565,33.67,-117.81,2.425,33.67,-117.81,0.08117936566182332,-0.3489016470356338,-0.0517173385032644,0.03097248529510855,-0.024075719308847127,0.298289135095831,0.36858212930359346,-0.12493302410990603,10.149724,5.2663965,1
5.8661,16.0,7.888888888888889,1.1071428571428572,770.0,3.0555555555555554,33.06,-117.16,4.045,33.06,-117.16,1.1900266406967812,-0.12125495704532016,0.22985011377417874,0.08253214706451045,0.0234156832686077,-0.03193604403530627,0.34305646174831134,-0.17012841052638417,5.331626,2.4926283,2
2.5197,15.0,3.8697318007662833,1.049808429118774,649.0,2.4865900383141764,33.67,-117.82,3.5,33.67,-117.82,-0.48046040060000955,-0.09709256949932403,0.2961974591062132,0.05320103663976271,0.17665382167478394,0.19319902688162416,0.502645157483042,-0.019728785280195144,12.228174,6.7211995,1
5.0196,52.0,4.7224576271186445,1.055084745762712,1079.0,2.2860169491525424,37.74,-122.43,3.243,37.74,-122.43,0.24136796060963056,0.5099744445962907,-0.017970465096290165,0.05817147984009488,-0.012595807175610372,0.2622773890680458,0.03158105963453514,0.4188972223286237,7.498696,5.8113847,2
5.2149,18.0,4.758426966292135,1.0393258426966292,733.0,4.117977528089888,34.2,-118.59,2.019,34.2,-118.59,0.18461889393131556,-0.04794483685588482,-0.026471864090811918,0.0038562016490476317,0.0011851455666574988,-0.28608459031833694,0.18946865701431234,-0.0652921636014907,9.048261,3.8779337,1
4.3952,12.0,5.860688550840672,1.0240192153722978,4048.0,3.2409927942353884,32.88,-116.98,1.517,32.88,-116.98,0.06686240233831248,-0.2663551644426039,-0.06374072791973905,0.005357851874971597,0.09080447245663094,-0.1977285047470599,0.2645416708101694,-0.3382799582519579,9.031288,3.0720716,1
3.9375,17.0,18.5,3.0125,202.0,2.525,39.19,-120.1,2.132,39.19,-120.1,-0.1705063066650433,-0.026899855795312493,0.07142177814499957,0.10294362456107184,-0.028347201930547926,0.0873025805050041,-0.33006623125327744,0.12474127618579625,6.597872,8.370664,0
1.7622,36.0,3.928716904276986,1.0712830957230142,974.0,1.9837067209775967,32.75,-117.25,2.058,32.75,-117.25,-0.8377720030209554,0.03219458881697383,0.06823602711848248,0.0713279946093277,-0.010895475540920154,0.2970994866994201,0.4204798906116898,-0.3521398674765616,11.692836,10.218265,1
2.3674,18.0,5.348453608247422,1.111340206185567,817.0,1.6845360824742268,33.68,-117.96,2.192,33.68,-117.96,-0.6757855547614496,-0.04394925814781297,-0.09345786736359141,0.03568244896640328,-0.05007126861538055,0.5772795480703722,0.40548477994525095,-0.03622833935818005,11.62899,6.1120467,1
9.0683,15.0,7.226235741444867,1.0304182509505704,1992.0,3.7870722433460076,33.89,-117.97,3.674,33.89,-117.97,1.9196162532577001,-0.2914898808628133,0.0588661887545405,-0.028587119504383154,-0.015486931881301255,-0.16886801446324665,0.12001644668707624,-0.0695426533905653,-3.1341295,6.9312897,-1
7.5218,23.0,7.7362068965517246,1.006896551724138,2024.0,3.489655172413793,37.23,-121.82,2.915,37.23,-121.82,1.2074320852446043,-0.029227908808068425,0.0453162120954238,-0.09981964331346849,-0.004071690835812098,-0.23994070351091887,-0.015298297304641842,0.07149448748280772,5.1851425,3.5589035,2
6.6818,25.0,6.345,1.0,1678.0,2.796666666666667,37.3,-122.04,4.113,37.3,-122.04,1.2961330044773216,-0.008869309155604178,0.01787094033756855,-0.09796769163937384,0.06676969765357951,0.06087515339991206,-0.012987311187721394,0.14648187425534548,5.118955,3.556259,2
5.5767,36.0,5.993055555555555,0.9965277777777778,820.0,2.8472222222222223,33.83,-118.11,2.181,33.83,-118.11,0.561657550690907,0.0848008929554237,-0.001268280345423228,-0.07679602088342113,-0.06548397546250259,-0.1420371256153682,0.25032907680107214,-0.09543088238269724,7.1933203,2.825969,2
3.4695,6.0,6.402402402402402,1.1246246246246245,2005.0,3.0105105105105103,34.42,-117.56,1.388,34.42,-117.56,-0.187607919835733,-0.1595378583591136,-0.013248697613698969,0.011506188987130314,0.015448107892849576,-0.08016589264941577,0.045141324308857304,-0.3595663600143494,10.462616,9.102388,1
5.6184,29.0,5.885416666666667,1.0069444444444444,1543.0,2.6788194444444446,34.24,-118.28,3.169,34.24,-118.28,0.6587907942136535,0.04798441839321911,0.021645973136710853,-0.0735679143746338,0.03461955075252601,0.05142158449882002,0.21677928481898065,-0.1104412901539938,7.050773,2.8372402,2
3.1818,36.0,6.510067114093959,1.0570469798657718,850.0,2.8523489932885906,35.29,-120.65,2.496,35.29,-120.65,-0.39707098314372663,-0.010204433624606516,-0.044622717477495306,0.040373714810875656,-0.017939156246386898,-0.059147910054499056,0.22955184280192323,0.10062630556795905,12.353038,6.986705,1
2.5478,15.0,5.394833948339484,1.1586715867158672,774.0,2.856088560885609,38.89,-121.94,0.917,38.89,-121.94,-0.5665617277555457,-0.07007323105422188,-0.08690668596632192,0.03378603350490059,-0.009639728780008381,-0.04756380288534123,-0.41521716293729216,0.11432809766371424,6.9715466,10.577096,0
6.3132,18.0,6.73536299765808,0.990632318501171,1395.0,3.2669789227166275,37.69,-121.91,2.592,37.69,-121.91,0.8798101475657923,-0.05904300357703091,0.027661452184160572,-0.09836446591156311,-0.0027859097979201857,-0.25141878756078884,-0.10985561307395245,0.10205016353982013,5.438214,3.7962716,2
1.4531,42.0,4.281376518218623,1.1275303643724697,1532.0,3.1012145748987856,34.13,-117.3,0.715,34.13,-117.3,-1.1054282483224642,0.05610059989376992,0.007180547966118926,-0.00371509727758281,0.004947192767908081,-0.11053437857997336,0.04013608583966967,-0.32976567344424124,9.051364,11.020179,0
3.1417,15.0,4.658823529411765,1.0549019607843138,1197.0,2.347058823529412,36.8,-119.73,0.746,36.8,-119.73,-0.4278708973180982,-0.16091501564218455,-0.013764530654734104,0.029437909397896207,0.0018545159850090606,0.06321632393278868,-0.23352938636421094,-0.24924430073705978,8.866912,9.621066,0
3.5441,14.0,5.980535279805353,1.0535279805352797,1352.0,3.289537712895377,35.37,-118.87,0.87,35.37,-118.87,-0.1781588772089264,-0.1567746630369612,-0.05069919719205306,0.019173982464350602,-0.005201216690717023,-0.32436698212232373,-0.15324458600955554,-0.24099126652983496,9.562421,8.942001,-1
5.5702,19.0,5.356435643564357,1.0507425742574257,2243.0,2.775990099009901,33.71,-117.96,3.426,33.71,-117.96,0.6790836516990072,-0.011394367844363318,-0.045072613004117495,0.039474368651827484,0.014815244791427679,0.05436379606367998,0.33326273576435805,-0.09968115839597888,6.8808618,2.7613435,2
2.0217,43.0,4.718220338983051,1.194915254237288,956.0,2.0254237288135593,34.01,-118.33,1.875,34.01,-118.33,-0.756635993129793,0.12501402013404286,-0.09008268144495842,0.01128000707907483,-0.026544382955239365,0.3959426916983665,0.3995130739125739,-0.00032984709786451746,11.752651,6.221934,1
5.0679,30.0,6.18849840255591,0.9424920127795527,695.0,2.220447284345048,34.27,-119.22,2.343,34.27,-119.22,0.20906631925380303,0.06603823668601495,0.007857181746289245,-0.09027405535997558,0.006686941484023564,0.2621556429125515,0.2111483936647836,-0.07280234793448649,10.078416,4.710095,1
4.7946,18.0,7.049056603773585,1.1886792452830188,747.0,2.818867924528302,34.69,-120.37,2.906,34.69,-120.37,0.16151183133557256,-0.04363549420910928,0.0710703527059151,0.07749994456504768,0.007194648827011952,-0.07366173852437617,0.2011070297400601,0.08396298631112464,9.445162,4.190145,1
4.7283,30.0,7.295264623955432,1.0306406685236769,940.0,2.618384401114206,38.63,-121.36,1.645,38.63,-121.36,0.09906591856121685,0.03638224952920463,0.05868600225499172,0.004544580448232158,-0.002820435798233303,0.004000225856014596,-0.45720988306043464,0.03542096075262059,6.5019784,7.383749,-1
6.8099,15.0,6.221590909090909,0.8977272727272727,361.0,2.0511363636363638,33.03,-117.07,3.282,33.03,-117.07,1.2047837973688367,-0.25022333477760317,0.028874133113655796,-0.11203533820227568,-0.019283445195569356,0.19019745207730412,0.3169983349599644,-0.35607884982334154,5.1890616,2.5658317,2
1.564,35.0,4.519886363636363,1.0340909090909092,1290.0,3.664772727272727,37.63,-121.02,0.818,37.63,-121.02,-1.0075259808551034,-0.002607926212617229,-0.011586246693814662,0.004321813460342993,-0.01062745582191623,-0.2836974503684752,-0.18999167715185983,-0.012298671047049079,8.497863,10.90027,0
2.2768,14.0,5.132553606237817,1.0331384015594542,1324.0,2.580896686159844,40.46,-122.27,0.786,40.46,-122.27,-0.6430052645614646,-0.07016820714089857,-0.09790346023944767,0.009324026381366922,-0.013333463942849061,0.07270792286302476,-0.6120977713370793,0.13063302288685624,6.2942038,10.416983,0
4.7515,18.0,5.260416666666667,1.0873397435897436,3079.0,2.4671474358974357,33.71,-118.01,2.956,33.71,-118.01,0.2335134061765489,-0.03801814862319065,-0.058871338636866354,0.05283942802321602,0.001179040277218804,0.26722856549800084,0.3755957608219384,-0.09072961456740919,10.13235,4.8012652,1
3.5775,33.0,5.767857142857143,1.0482142857142858,1579.0,2.819642857142857,37.68,-121.01,1.097,37.68,-121.01,-0.21510457238522235,-0.03732072255737204,-0.08260264181768073,0.020363944418632034,0.017494845221358888,-0.07594720438817379,-0.1862961339685288,-0.03486145660642199,7.8635225,8.44258,-1
3.1679,21.0,5.080962800875273,1.1334792122538293,662.0,1.4485776805251642,33.62,-117.72,1.1,33.62,-117.72,-0.5789855164498906,-0.07505619972154239,-0.1224713662739192,0.05597339680271265,0.04598063508141268,0.3323526713770434,0.1770924275386039,-0.7406171296493094,11.497165,10.214055,1
2.6307,36.0,4.803571428571429,1.2633928571428572,773.0,3.450892857142857,34.13,-117.31,0.664,34.13,-117.31,-0.6817541551033873,-0.012057252621812982,-0.0899813399875163,0.007493722141570156,-0.02299584629096856,-0.2071170987372363,0.06014180251881721,-0.2856371547682935,10.575772,10.066916,1
3.9792,15.0,3.0072992700729926,0.9343065693430657,310.0,2.2627737226277373,33.96,-118.41,2.667,33.96,-118.41,-0.030185010920061556,-0.172737386203044,0.11270243993075771,-0.1529792446575532,0.024215335915306335,0.405392489412512,0.48078161319672447,0.136425113726422,10.863462,5.6410704,1
3.6398,27.0,5.952702702702703,1.0518018018018018,1455.0,3.277027027027027,38.21,-121.32,1.467,38.21,-121.32,-0.28168120288799064,0.00399216122830177,-0.05076273456089918,0.0204364298318829,0.012809074968354721,-0.227210677745416,-0.39968648756175534,-0.0020957618273779806,6.6503496,8.507729,0
2.9338,18.0,2.866228070175439,0.9671052631578947,884.0,1.9385964912280702,34.0,-118.41,2.763,34.0,-118.41,-0.351038659478718,-0.06086653612562013,0.17251589049576357,-0.13399683320014955,-0.022155227384066566,0.4076452767831515,0.44568707994709783,0.16358010627906006,11.076132,5.842435,1
15.0001,43.0,5.6875,0.75,58.0,3.625,37.46,-121.87,5.00001,37.46,-121.87,2.4333699963553586,0.2612096018749642,0.015133438655771193,-0.005427358856092225,-0.08767486553012292,-0.006181678337811987,-0.008551870932170042,0.11372838805954162,-3.2034295,7.4458566,-1
5.1333,43.0,5.335968379446641,1.007905138339921,1146.0,2.2648221343873516,33.97,-118.39,3.459,33.97,-118.39,0.19033457906290924,0.2664284233541764,-0.08491865028381587,-0.014875828648817474,-0.0023096636693627952,0.3538915702317626,0.4449002884760147,0.09571458680311541,10.432636,4.7965126,1
2.2234,19.0,2.752393980848153,1.0013679890560876,3483.0,4.764705882352941,34.2,-118.39,1.813,34.2,-118.39,-0.5266964919307666,-0.006589631965150805,0.18239155824233882,-0.06485185089716163,0.1336620029294623,-0.26640374186695365,0.21317043897517068,-0.02697935008919473,13.87821,8.907017,1
5.0164,13.0,6.58154859967051,0.9967051070840197,1969.0,3.243822075782537,37.98,-121.82,1.652,37.98,-121.82,0.058810508797931,-0.2048812338946908,0.032475756870294734,-0.08034733965997067,0.024840668358688457,-0.15550965678234938,-0.35063894752429015,0.09833818204600547,6.713249,7.464331,0
6.5784,38.0,6.327402135231317,1.0249110320284698,870.0,3.096085409252669,34.12,-118.02,4.085,34.12,-118.02,1.245680424484684,0.21710590219401124,0.026603268753284635,0.011844183331475282,-0.044061554539964354,-0.01981389381171019,0.211195998773446,-0.049557475293567965,5.6199207,2.889915,2
4.2192,14.0,5.816326530612245,1.054945054945055,3597.0,2.8233908948194664,32.74,-116.97,1.761,32.74,-116.97,0.04621736382804971,-0.25817896755082703,-0.059328654758060505,0.018966602409302525,0.05114796624770519,-0.09301057354746839,0.3066203559510902,-0.3879578344293314,9.097454,3.001722,-1
4.2448,10.0,4.823889739663094,1.1960183767228179,1582.0,2.4226646248085757,34.26,-119.21,1.573,34.26,-119.21,0.04952159892610416,-0.37294722846913747,-0.07097142248676376,0.030116546705424675,0.009244304786644857,0.21010997692417344,0.18997422754568832,-0.07337720687332812,9.966064,5.266622,1
4.9803,29.0,5.33378196500673,1.0390309555854644,2104.0,2.831763122476447,33.83,-118.01,2.086,33.83,-118.01,0.220273896219088,0.030538692775514405,-0.05011450805820407,0.011197335638419556,0.0017520223250599876,-0.1335532800653032,0.22630966616172057,-0.08472982576350208,9.311383,4.1343412,1
2.824,36.0,4.467775467775468,1.0956340956340955,1359.0,2.8253638253638256,33.97,-118.03,1.679,33.97,-118.03,-0.43417063870416034,-0.005986729440618068,0.028234189497864347,0.028932071788860814,-0.011720002319912146,-0.08765394778561351,0.2694996566628693,-0.06381541278851126,12.383652,6.914262,1
2.4537,20.0,5.508219178082192,1.1835616438356165,1658.0,2.271232876712329,38.62,-121.34,1.53,38.62,-121.34,-0.6143784578347314,5.481740863125545e-05,-0.09173975591081296,0.06118083756180865,0.030602079767589066,0.28352479790715135,-0.485900229437895,0.0206998400815242,6.527386,10.407389,0
2.8068,24.0,4.391203703703703,0.9814814814814815,2225.0,2.5752314814814814,38.68,-121.79,0.953,38.68,-121.79,-0.6389867695691701,-0.01284033816034199,0.001491225233174738,-0.08260365435435733,0.021083213509861913,0.0553147496526943,-0.44447179582801705,0.09722763631403628,6.9284415,10.473729,0
4.0435,9.0,6.922459893048129,1.2887700534759359,1050.0,2.807486631016043,38.76,-122.51,1.326,38.76,-122.51,-0.14513006211616972,-0.1228410701902149,-0.014052327933281804,0.01440983141542036,-0.02375659938575943,-0.0670518627266321,-0.5725461990422833,0.2899341103465362,6.502862,8.207192,0
3.1563,42.0,6.1875,1.0,158.0,4.9375,37.36,-121.92,1.375,37.36,-121.92,-0.38877831352700787,0.13900931874119307,-0.08133470423320542,-0.07768184282336958,-0.05961916757899587,-0.24237458537848916,-0.031576022509370846,0.14982733469121517,8.1192255,8.930987,0
3.2444,16.0,6.179166666666666,1.2041666666666666,1365.0,2.84375,38.7,-121.32,1.184,38.7,-121.32,-0.29693930144051567,-0.07114871764532729,-0.04526570393429988,0.030683497712836297,0.004125878090209049,-0.04693468488423099,-0.43977125238551856,0.042369345318600884,6.522089,8.5298,0
4.226,11.0,3.718840579710145,1.1304347826086956,718.0,2.081159420289855,37.33,-121.9,1.667,37.33,-121.9,-0.045988284052393774,-0.40205957368592393,0.0005497468151745286,0.03583809119235006,0.013725944173665358,0.20768482031425392,-0.08909362005966114,0.13251361902077338,7.7722545,7.384038,-1
5.6346,36.0,6.154205607476635,1.0654205607476634,531.0,2.4813084112149535,33.72,-117.6,2.725,33.72,-117.6,0.7351799475370091,0.1013587726330877,0.03683727829295097,-0.0044417431484619725,-0.03894049035514236,0.2534458313253715,0.17828788933725945,-0.49952391247178435,6.643391,2.7541564,2
4.575,48.0,4.441108545034642,0.9422632794457275,1142.0,2.6374133949191685,34.0,-118.45,3.267,34.0,-118.45,0.14212827159263186,0.2587871622254613,0.004169517706699918,-0.0701718773239265,-0.008172946761788993,0.023205106559588823,0.4290410555038209,0.10117545165187919,9.733929,4.3350105,1
2.3937,20.0,18.793522267206477,5.2631578947368425,658.0,2.6639676113360324,35.82,-118.7,0.821,35.82,-118.7,-0.6787861037228743,-0.017610036354235182,0.03255515882638461,0.053623627388489824,0.034700049854729874,-0.027236637814180484,-0.2370493408387363,-0.18860282148778634,8.697166,10.08712,0
3.83,35.0,5.593283582089552,1.078358208955224,1112.0,4.149253731343284,34.03,-117.94,1.49,34.03,-117.94,-0.2749633331312701,-0.0231431493839667,-0.10000530190683536,0.04196021068945003,-0.021550865565179968,-0.37003428265523974,0.22054905472737493,-0.08890602366646459,12.826224,8.013337,1
3.225,46.0,4.326639892904953,1.1178045515394912,1373.0,1.8380187416331994,37.81,-122.25,2.188,37.81,-122.25,-0.33323763201614925,0.14395373885523285,-0.008808629001000613,0.016554179491821214,0.00152416812061444,0.3969986962658681,-0.22373466925469598,0.2508025503056812,7.105544,9.178234,0
3.35,52.0,4.783001808318264,1.132007233273056,1275.0,2.305605786618445,37.77,-122.45,4.929,37.77,-122.45,0.12621418835605194,0.6394352136333161,0.00195591343950234,0.1304881447459953,0.06259959348125888,0.3570609362994934,0.1554723649714271,0.773008988464984,7.6480765,5.854082,2
2.3594,43.0,3.804560260586319,1.0488599348534202,1203.0,1.9592833876221498,32.76,-117.12,1.278,32.76,-117.12,-0.8148760112288461,0.13899880963509822,-0.01756342624272503,0.0472935805961113,0.004449523086028204,0.24848969357247708,0.3304220716768363,-0.589744581344531,11.6183605,10.274998,1
1.8068,34.0,3.9066339066339064,1.0368550368550369,1272.0,3.1253071253071254,36.54,-119.39,0.59,36.54,-119.39,-0.8804874226076372,0.008662525355984113,0.05004492456985046,0.01524840151349067,-0.012213912349987872,-0.32648376226378656,-0.1769423254542796,-0.22967749107560678,8.791004,10.810447,0
1.9925,18.0,4.277207392197125,1.0390143737166324,926.0,1.9014373716632444,38.58,-122.57,2.25,38.58,-122.57,-0.5917651991353025,-0.0052026800892430785,0.017886556533442476,0.03710168319458906,-0.028701309219326947,0.2640646497376333,-0.46325023436442364,0.3893585915233012,6.47861,9.937427,0
5.3351,14.0,7.714596949891067,1.0871459694989107,1577.0,3.4357298474945535,38.29,-122.33,2.699,38.29,-122.33,0.5527197270009188,-0.17719288020445645,0.12284172817383528,0.053349235151423105,0.11549967908341201,-0.18405998008243238,-0.3375385758745048,0.31504372906226213,6.320025,4.727253,2
5.9582,38.0,6.4534412955465585,1.008097165991903,633.0,2.562753036437247,34.16,-118.04,3.507,34.16,-118.04,1.0508405587268903,0.17309309579280632,0.03626019816639459,-0.03228104932748872,0.019783983581651978,0.20114908514682148,0.24200905563458774,-0.03833275436904357,5.86851,2.8572373,2
3.8456,51.0,4.667315175097277,1.0038910505836576,1160.0,2.2568093385214008,33.83,-118.32,3.189,33.83,-118.32,-0.02701442823937373,0.4725134588744239,-0.020743350435340698,-0.13647954656877576,-0.008409832080919803,0.40192472583532013,0.43834194159764533,-0.012785183687187207,10.803792,5.061244,1
6.4956,33.0,6.297587131367292,1.0911528150134049,954.0,2.557640750670241,33.81,-118.38,4.836,33.81,-118.38,1.395485025782812,0.17172693433130465,0.04226287257948258,0.09133621758278991,0.07308646801068298,0.3550966709455745,0.39015601231229974,0.08467721122258572,5.841314,2.9447706,2
2.6862,19.0,3.9668141592920354,0.9889380530973452,1222.0,2.7035398230088497,33.93,-118.13,1.958,33.93,-118.13,-0.5706941217629992,-0.017954251580226798,0.004974922939458067,-0.07263101755675391,-0.023200286101399556,0.03644234852861164,0.33386874735088107,-0.06910859498581386,12.146051,6.6428766,1
3.2917,10.0,34.57142857142857,7.022321428571429,483.0,2.15625,37.63,-118.99,2.318,37.63,-118.99,-0.13090423190265485,-0.13959451104164106,0.06091345888815095,0.09099370464500489,0.010882444462112131,0.30595682833393445,-0.13191988711776975,-0.08183596796132249,7.914443,7.437362,-1
3.3929,39.0,6.656626506024097,1.0843373493975903,408.0,2.4578313253012047,39.48,-121.79,0.821,39.48,-121.79,-0.28092956703968475,0.03634656742759667,-0.007758178031438255,0.03149614377440058,-0.0656135088084815,0.0443729876244192,-0.8967157087062794,0.07878616956761615,5.820294,9.478769,0
3.5528,27.0,4.073627844712182,1.0535475234270415,1398.0,1.8714859437751004,33.77,-118.15,2.711,33.77,-118.15,-0.18722692454062578,-0.037214710356094784,-0.03246630754320077,0.036021948920160085,-3.8523749312299393e-05,0.4688689551730795,0.37354563428439713,-0.03395522334159468,10.975416,5.735147,1
2.3633,28.0,3.5587734241908007,1.091993185689949,1666.0,2.8381601362862012,37.32,-121.92,1.984,37.32,-121.92,-0.6197174598430494,0.006064330660659162,0.19748897188118136,0.05678321536790805,0.011708535535802745,-0.081244735041609,-0.07317705764915905,0.13414798059126823,7.833591,9.772923,0
